F 261 L0.014,0.019,0.011,0.007,0.005,0.001,0.001,0.000
F 262 L0.019,0.018,0.010,0.007,0.006,0.003,0.001,0.000
F 263 L0.017,0.013,0.010,0.008,0.008,0.004,0.002,0.000
F 264 L0.027,0.014,0.009,0.007,0.006,0.002,0.001,0.000
F 265 L0.023,0.014,0.011,0.008,0.005,0.001,0.001,0.000
F 266 L0.025,0.017,0.013,0.008,0.006,0.001,0.001,0.000
F 267 L0.032,0.027,0.014,0.007,0.007,0.002,0.002,0.000
F 268 L0.029,0.028,0.011,0.011,0.007,0.003,0.002,0.000
F 269 L0.029,0.028,0.013,0.009,0.005,0.002,0.002,0.000
F 270 L0.037,0.027,0.014,0.008,0.005,0.002,0.002,0.000
F 271 L0.041,0.017,0.013,0.010,0.005,0.002,0.002,0.000
F 272 L0.043,0.023,0.011,0.009,0.006,0.002,0.002,0.000
F 273 L0.045,0.022,0.008,0.009,0.006,0.002,0.002,0.001
F 274 L0.047,0.024,0.009,0.009,0.006,0.002,0.003,0.001
F 275 L0.054,0.024,0.010,0.010,0.007,0.003,0.003,0.001
F 276 L0.055,0.021,0.014,0.015,0.009,0.004,0.003,0.001
F 277 L0.052,0.018,0.016,0.015,0.008,0.003,0.002,0.001
F 278 L0.046,0.013,0.021,0.016,0.007,0.003,0.002,0.001
F 279 L0.047,0.019,0.021,0.018,0.008,0.004,0.003,0.001
F 280 L0.042,0.018,0.017,0.015,0.006,0.002,0.002,0.001
F 281 L0.037,0.022,0.019,0.019,0.006,0.001,0.001,0.001
F 282 L0.032,0.027,0.021,0.017,0.005,0.001,0.002,0.001
F 283 L0.026,0.025,0.023,0.016,0.006,0.004,0.003,0.002
F 284 L0.019,0.017,0.029,0.019,0.009,0.005,0.004,0.003
F 285 L0.010,0.012,0.029,0.019,0.007,0.003,0.004,0.002
F 286 L0.012,0.019,0.032,0.020,0.005,0.002,0.003,0.002
F 287 L0.015,0.018,0.036,0.025,0.005,0.002,0.003,0.002
F 288 L0.015,0.013,0.031,0.021,0.006,0.003,0.004,0.002
F 289 L0.011,0.017,0.034,0.020,0.007,0.004,0.004,0.002
F 290 L0.012,0.020,0.033,0.022,0.007,0.004,0.003,0.002
F 291 L0.013,0.015,0.022,0.023,0.008,0.005,0.004,0.003
F 292 L0.013,0.025,0.022,0.022,0.009,0.006,0.005,0.004
F 293 L0.013,0.037,0.029,0.024,0.010,0.007,0.008,0.005
F 294 L0.007,0.036,0.023,0.023,0.014,0.010,0.012,0.007
F 295 L0.021,0.027,0.029,0.024,0.015,0.012,0.014,0.010
F 296 L0.039,0.053,0.045,0.031,0.018,0.013,0.015,0.010
F 297 L0.034,0.059,0.054,0.026,0.019,0.015,0.014,0.009
F 298 L0.019,0.044,0.044,0.023,0.019,0.016,0.015,0.010
F 299 L0.036,0.048,0.043,0.032,0.024,0.019,0.014,0.008
F 300 L0.041,0.055,0.038,0.027,0.018,0.015,0.008,0.005
F 301 L0.032,0.067,0.030,0.017,0.008,0.003,0.001,0.001
F 302 L0.024,0.083,0.044,0.019,0.009,0.005,0.002,0.001
F 303 L0.065,0.068,0.059,0.021,0.008,0.004,0.002,0.001
F 304 L0.113,0.092,0.043,0.012,0.007,0.003,0.000,0.000
F 305 L0.124,0.129,0.038,0.022,0.013,0.005,0.000,0.000
F 306 L0.067,0.109,0.050,0.016,0.006,0.002,0.000,0.000
F 307 L0.061,0.158,0.033,0.007,0.005,0.003,0.001,0.000
F 308 L0.070,0.147,0.028,0.015,0.009,0.005,0.001,0.000
F 309 L0.033,0.127,0.039,0.011,0.005,0.003,0.001,0.000
F 310 L0.018,0.149,0.040,0.017,0.009,0.006,0.003,0.001
F 311 L0.067,0.105,0.058,0.017,0.006,0.004,0.002,0.000
F 312 L0.087,0.109,0.039,0.010,0.006,0.006,0.002,0.001
F 313 L0.098,0.123,0.029,0.021,0.012,0.011,0.004,0.002
F 314 L0.103,0.085,0.040,0.016,0.007,0.005,0.002,0.001
F 315 L0.101,0.159,0.025,0.012,0.013,0.011,0.005,0.005
F 316 L0.068,0.162,0.022,0.023,0.016,0.013,0.006,0.005
F 317 L0.039,0.118,0.035,0.019,0.006,0.003,0.001,0.001
F 318 L0.070,0.127,0.039,0.015,0.011,0.004,0.001,0.000
F 319 L0.039,0.100,0.058,0.018,0.010,0.003,0.001,0.000
F 320 L0.078,0.117,0.052,0.013,0.008,0.003,0.000,0.000
F 321 L0.125,0.159,0.046,0.027,0.015,0.005,0.001,0.000
F 322 L0.069,0.136,0.060,0.018,0.007,0.002,0.000,0.000
F 323 L0.091,0.210,0.037,0.008,0.006,0.004,0.001,0.000
F 324 L0.095,0.193,0.032,0.017,0.011,0.006,0.001,0.000
F 325 L0.038,0.145,0.046,0.012,0.006,0.004,0.002,0.000
F 326 L0.019,0.156,0.045,0.018,0.009,0.007,0.003,0.001
F 327 L0.066,0.117,0.064,0.018,0.007,0.005,0.002,0.001
F 328 L0.090,0.127,0.044,0.012,0.006,0.006,0.003,0.001
F 329 L0.109,0.142,0.035,0.023,0.013,0.012,0.005,0.003
F 330 L0.105,0.094,0.046,0.016,0.007,0.006,0.003,0.001
F 331 L0.102,0.176,0.029,0.008,0.006,0.006,0.005,0.002
F 332 L0.065,0.176,0.017,0.007,0.008,0.010,0.007,0.003
